high,low,open,close,volume,adjclose,Date,weekly_returns,month
38867.0,38867.0,38867.0,38867.0,335393000.0,38867.0,2001-06-07,-0.003308031592983896,Jun
39184.0,39184.0,39184.0,39184.0,348829500.0,39184.0,2001-06-08,0.011278292512968746,Jun
39096.0,39096.0,39096.0,39096.0,269299400.0,39096.0,2001-06-11,0.01411081137165387,Jun
38425.0,38425.0,38425.0,38425.0,445477500.0,38425.0,2001-06-12,-0.014389780947006619,Jun
38554.0,38554.0,38554.0,38554.0,383561500.0,38554.0,2001-06-13,0.00018159649259345733,Jun
37852.0,37852.0,37852.0,37852.0,461887900.0,37852.0,2001-06-14,-0.026114698844778347,Jun
37469.0,37469.0,37469.0,37469.0,777370000.0,37469.0,2001-06-15,-0.043767864434463045,Jun
36900.0,36900.0,36900.0,36900.0,355650200.0,36900.0,2001-06-18,-0.056169429097605895,Jun
37061.0,37061.0,37061.0,37061.0,404411600.0,37061.0,2001-06-19,-0.03549772283669486,Jun
36683.0,36683.0,36683.0,36683.0,431396400.0,36683.0,2001-06-20,-0.048529335477512064,Jun
36402.0,36402.0,36402.0,36402.0,395766700.0,36402.0,2001-06-21,-0.03830709077459579,Jun
36629.0,36629.0,36629.0,36629.0,261533800.0,36629.0,2001-06-22,-0.02241853265366036,Jun
36993.0,36993.0,36993.0,36993.0,336814200.0,36993.0,2001-06-25,0.0025203252032520327,Jun
36568.0,36568.0,36568.0,36568.0,398927100.0,36568.0,2001-06-26,-0.013302393351501579,Jun
36700.0,36700.0,36700.0,36700.0,332737100.0,36700.0,2001-06-27,0.00046342992666902923,Jun
37159.0,37159.0,37159.0,37159.0,406874500.0,37159.0,2001-06-28,0.02079556068347893,Jun
37315.0,37315.0,37315.0,37315.0,387768200.0,37315.0,2001-06-29,0.018728330011739333,Jun
38130.0,38130.0,38130.0,38130.0,351139800.0,38130.0,2001-07-02,0.030735544562484795,Jul
37842.0,37842.0,37842.0,37842.0,414662800.0,37842.0,2001-07-03,0.034839203675344564,Jul
37703.0,37703.0,37703.0,37703.0,423088500.0,37703.0,2001-07-04,0.027329700272479565,Jul
37625.0,37625.0,37625.0,37625.0,431245100.0,37625.0,2001-07-05,0.012540703463494712,Jul
36802.0,36802.0,36802.0,36802.0,426751000.0,36802.0,2001-07-06,-0.013747822591451159,Jul
36846.0,36846.0,36846.0,36846.0,325190200.0,36846.0,2001-07-09,-0.033674272226593235,Jul
36629.0,36629.0,36629.0,36629.0,437108800.0,36629.0,2001-07-10,-0.032054331166428834,Jul
36180.0,36180.0,36180.0,36180.0,364155000.0,36180.0,2001-07-11,-0.0403946635546243,Jul
36205.0,36205.0,36205.0,36205.0,383373400.0,36205.0,2001-07-12,-0.037740863787375414,Jul
36336.0,36336.0,36336.0,36336.0,329021900.0,36336.0,2001-07-13,-0.012662355306776805,Jul
36253.0,36253.0,36253.0,36253.0,217339400.0,36253.0,2001-07-16,-0.016094012918634316,Jul
35641.0,35641.0,35641.0,35641.0,293216100.0,35641.0,2001-07-17,-0.026973163340522535,Jul
35153.0,35153.0,35153.0,35153.0,298605200.0,35153.0,2001-07-18,-0.028385848535102266,Jul
35646.0,35646.0,35646.0,35646.0,303275400.0,35646.0,2001-07-19,-0.015439856373429085,Jul
35475.0,35475.0,35475.0,35475.0,379098000.0,35475.0,2001-07-20,-0.02369550858652576,Jul
35707.0,35707.0,35707.0,35707.0,258442200.0,35707.0,2001-07-23,-0.015060822552616334,Jul
35617.0,35617.0,35617.0,35617.0,222224200.0,35617.0,2001-07-24,-0.0006733817794113521,Jul
35355.0,35355.0,35355.0,35355.0,324160500.0,35355.0,2001-07-25,0.005746308992120161,Jul
35575.0,35575.0,35575.0,35575.0,295640200.0,35575.0,2001-07-26,-0.0019918083375413793,Jul
36070.0,36070.0,36070.0,36070.0,349518700.0,36070.0,2001-07-27,0.016772374911909797,Jul
36400.0,36400.0,36400.0,36400.0,646149400.0,36400.0,2001-07-30,0.01940795922368163,Jul
36507.0,36507.0,36507.0,36507.0,580360000.0,36507.0,2001-07-31,0.024988067495858718,Jul
36744.0,36744.0,36744.0,36744.0,399120200.0,36744.0,2001-08-01,0.03928722952906237,Aug
36527.0,36527.0,36527.0,36527.0,454603700.0,36527.0,2001-08-02,0.02676036542515812,Aug
36458.0,36458.0,36458.0,36458.0,323885000.0,36458.0,2001-08-03,0.010756861657887442,Aug
36788.0,36788.0,36788.0,36788.0,262100100.0,36788.0,2001-08-06,0.01065934065934066,Aug
36861.0,36861.0,36861.0,36861.0,269066200.0,36861.0,2001-08-07,0.009696770482373244,Aug
36593.0,36593.0,36593.0,36593.0,283314300.0,36593.0,2001-08-08,-0.004109514478554322,Aug
36275.0,36275.0,36275.0,36275.0,305154800.0,36275.0,2001-08-09,-0.0068990062145809945,Aug
35739.0,35739.0,35739.0,35739.0,323589800.0,35739.0,2001-08-10,-0.019721323166383236,Aug
35904.0,35904.0,35904.0,35904.0,181960100.0,35904.0,2001-08-13,-0.024029574861367836,Aug
36202.0,36202.0,36202.0,36202.0,197542100.0,36202.0,2001-08-14,-0.01787797401047177,Aug
36202.0,36202.0,36202.0,36202.0,0.0,36202.0,2001-08-15,-0.010685103708359522,Aug
35800.0,35800.0,35800.0,35800.0,276980800.0,35800.0,2001-08-16,-0.013094417643004824,Aug
35092.0,35092.0,35092.0,35092.0,351881000.0,35092.0,2001-08-17,-0.018103472397101205,Aug
35050.0,35050.0,35050.0,35050.0,299635900.0,35050.0,2001-08-20,-0.023785650623885917,Aug
35109.0,35109.0,35109.0,35109.0,268599900.0,35109.0,2001-08-21,-0.0301917021159052,Aug
35243.0,35243.0,35243.0,35243.0,358666700.0,35243.0,2001-08-22,-0.02649024915750511,Aug
35377.0,35377.0,35377.0,35377.0,269282500.0,35377.0,2001-08-23,-0.011815642458100559,Aug
35990.0,35990.0,35990.0,35990.0,311896300.0,35990.0,2001-08-24,0.025589878034879745,Aug
35875.0,35875.0,35875.0,35875.0,187838800.0,35875.0,2001-08-27,0.023537803138373753,Aug
35538.0,35538.0,35538.0,35538.0,271815900.0,35538.0,2001-08-28,0.012219089122447235,Aug
35643.0,35643.0,35643.0,35643.0,289310200.0,35643.0,2001-08-29,0.011349771585846834,Aug
34906.0,34906.0,34906.0,34906.0,443142400.0,34906.0,2001-08-30,-0.01331373491251378,Aug
34643.0,34643.0,34643.0,34643.0,433721500.0,34643.0,2001-08-31,-0.037427063073075854,Aug
34304.0,34304.0,34304.0,34304.0,437880700.0,34304.0,2001-09-03,-0.043790940766550525,Sep
34287.0,34287.0,34287.0,34287.0,627087400.0,34287.0,2001-09-04,-0.03520175586695931,Sep
33176.0,33176.0,33176.0,33176.0,738014200.0,33176.0,2001-09-05,-0.06921415144628679,Sep
32047.0,32047.0,32047.0,32047.0,699650000.0,32047.0,2001-09-06,-0.08190568956626368,Sep
31805.0,31805.0,31805.0,31805.0,633635200.0,31805.0,2001-09-07,-0.08192131166469417,Sep
31512.0,31512.0,31512.0,31512.0,568832200.0,31512.0,2001-09-10,-0.08138992537313433,Sep
29128.0,29128.0,29128.0,29128.0,688464500.0,29128.0,2001-09-11,-0.15046519088867502,Sep
29253.0,29253.0,29253.0,29253.0,762230800.0,29253.0,2001-09-12,-0.11824813117916566,Sep
29643.0,29643.0,29643.0,29643.0,459966100.0,29643.0,2001-09-13,-0.07501482198021656,Sep
27681.0,27681.0,27681.0,27681.0,589825600.0,27681.0,2001-09-14,-0.12966514698946707,Sep
27698.0,27698.0,27698.0,27698.0,627504400.0,27698.0,2001-09-17,-0.12103325717187104,Sep
27135.0,27135.0,27135.0,27135.0,577385300.0,27135.0,2001-09-18,-0.0684221367756111,Sep
26515.0,26515.0,26515.0,26515.0,588082000.0,26515.0,2001-09-19,-0.09359723789013093,Sep
25146.0,25146.0,25146.0,25146.0,596163000.0,25146.0,2001-09-20,-0.1517052929865398,Sep
23896.0,23896.0,23896.0,23896.0,1121799900.0,23896.0,2001-09-21,-0.13673638958130124,Sep
25790.0,25790.0,25790.0,25790.0,535795600.0,25790.0,2001-09-24,-0.06888584013286157,Sep
26542.0,26542.0,26542.0,26542.0,636644200.0,26542.0,2001-09-25,-0.02185369449051041,Sep
27091.0,27091.0,27091.0,27091.0,794127800.0,27091.0,2001-09-26,0.02172355270601546,Sep
27645.0,27645.0,27645.0,27645.0,534559400.0,27645.0,2001-09-27,0.09937962300167025,Sep
29001.0,29001.0,29001.0,29001.0,782173100.0,29001.0,2001-09-28,0.21363408101774356,Sep
28250.0,28250.0,28250.0,28250.0,475976800.0,28250.0,2001-10-01,0.09538580845288872,Oct
28596.0,28596.0,28596.0,28596.0,531205000.0,28596.0,2001-10-02,0.07738678321151382,Oct
28904.0,28904.0,28904.0,28904.0,582780300.0,28904.0,2001-10-03,0.06692259421948249,Oct
29828.0,29828.0,29828.0,29828.0,786088700.0,29828.0,2001-10-04,0.07896545487429915,Oct
29070.0,29070.0,29070.0,29070.0,603521100.0,29070.0,2001-10-05,0.0023792283024723286,Oct
29570.0,29570.0,29570.0,29570.0,451333900.0,29570.0,2001-10-08,0.04672566371681416,Oct
29265.0,29265.0,29265.0,29265.0,451725200.0,29265.0,2001-10-09,0.023394880402853546,Oct
30270.0,30270.0,30270.0,30270.0,476619700.0,30270.0,2001-10-10,0.04725989482424578,Oct
30939.0,30939.0,30939.0,30939.0,599280700.0,30939.0,2001-10-11,0.03724688212417862,Oct
30341.0,30341.0,30341.0,30341.0,461362900.0,30341.0,2001-10-12,0.04372205022359821,Oct
29763.0,29763.0,29763.0,29763.0,314174400.0,29763.0,2001-10-15,0.0065268853567805206,Oct
30282.0,30282.0,30282.0,30282.0,358751400.0,30282.0,2001-10-16,0.03475140953357253,Oct
30939.0,30939.0,30939.0,30939.0,513561400.0,30939.0,2001-10-17,0.022101090188305254,Oct
30646.0,30646.0,30646.0,30646.0,354979800.0,30646.0,2001-10-18,-0.009470247907172177,Oct
29987.0,29987.0,29987.0,29987.0,414253700.0,29987.0,2001-10-19,-0.011667380771892819,Oct
30729.0,30729.0,30729.0,30729.0,325006300.0,30729.0,2001-10-22,0.032456405604273764,Oct
31676.0,31676.0,31676.0,31676.0,547679900.0,31676.0,2001-10-23,0.04603394755960637,Oct
31678.0,31678.0,31678.0,31678.0,549927200.0,31678.0,2001-10-24,0.02388571059180969,Oct
30900.0,30900.0,30900.0,30900.0,477284400.0,30900.0,2001-10-25,0.00828819421784246,Oct
31790.0,31790.0,31790.0,31790.0,375855000.0,31790.0,2001-10-26,0.06012605462367026,Oct
31295.0,31295.0,31295.0,31295.0,312689500.0,31295.0,2001-10-29,0.018419082950958378,Oct
30063.0,30063.0,30063.0,30063.0,470699600.0,30063.0,2001-10-30,-0.050921833564844046,Oct
30595.0,30595.0,30595.0,30595.0,431333200.0,30595.0,2001-10-31,-0.03418776437906434,Oct
30658.0,30658.0,30658.0,30658.0,218535100.0,30658.0,2001-11-01,-0.007831715210355987,Nov
30543.0,30543.0,30543.0,30543.0,382190600.0,30543.0,2001-11-02,-0.03922617175212331,Nov
31224.0,31224.0,31224.0,31224.0,447728600.0,31224.0,2001-11-05,-0.0022687330244447997,Nov
30765.0,30765.0,30765.0,30765.0,403743200.0,30765.0,2001-11-06,0.02335096297774673,Nov
31107.0,31107.0,31107.0,31107.0,448208700.0,31107.0,2001-11-07,0.016734760581794413,Nov
31759.0,31759.0,31759.0,31759.0,632152300.0,31759.0,2001-11-08,0.035912323047817864,Nov
31471.0,31471.0,31471.0,31471.0,399211500.0,31471.0,2001-11-09,0.030383393903676784,Nov
30580.0,30580.0,30580.0,30580.0,462408200.0,30580.0,2001-11-12,-0.020625160133230847,Nov
31556.0,31556.0,31556.0,31556.0,476703400.0,31556.0,2001-11-13,0.02571103526734926,Nov
31527.0,31527.0,31527.0,31527.0,834541200.0,31527.0,2001-11-14,0.013501784164336,Nov
31766.0,31766.0,31766.0,31766.0,781475100.0,31766.0,2001-11-15,0.00022040996253030638,Nov
32220.0,32220.0,32220.0,32220.0,565033900.0,32220.0,2001-11-16,0.023799688602205205,Nov
33030.0,33030.0,33030.0,33030.0,591433300.0,33030.0,2001-11-19,0.08011772400261609,Nov
32442.0,32442.0,32442.0,32442.0,600972300.0,32442.0,2001-11-20,0.02807706933705159,Nov
32410.0,32410.0,32410.0,32410.0,525660800.0,32410.0,2001-11-21,0.028007739397976336,Nov
32640.0,32640.0,32640.0,32640.0,295776500.0,32640.0,2001-11-22,0.027513693886545364,Nov
32737.0,32737.0,32737.0,32737.0,402207100.0,32737.0,2001-11-23,0.016045934202358784,Nov
32486.0,32486.0,32486.0,32486.0,362372300.0,32486.0,2001-11-26,-0.01646987587042083,Nov
31883.0,31883.0,31883.0,31883.0,447749400.0,31883.0,2001-11-27,-0.01723075026200604,Nov
31788.0,31788.0,31788.0,31788.0,383990900.0,31788.0,2001-11-28,-0.019191607528540575,Nov
31912.0,31912.0,31912.0,31912.0,383258400.0,31912.0,2001-11-29,-0.02230392156862745,Nov
31886.0,31886.0,31886.0,31886.0,388512000.0,31886.0,2001-11-30,-0.025995051470812842,Nov
31593.0,31593.0,31593.0,31593.0,294476800.0,31593.0,2001-12-03,-0.027488764390814505,Dec
32003.0,32003.0,32003.0,32003.0,297171700.0,32003.0,2001-12-04,0.0037637612520779098,Dec
33225.0,33225.0,33225.0,33225.0,540968900.0,33225.0,2001-12-05,0.045205738014345034,Dec
33364.0,33364.0,33364.0,33364.0,521872400.0,33364.0,2001-12-06,0.04550012534469792,Dec
33171.0,33171.0,33171.0,33171.0,415979800.0,33171.0,2001-12-07,0.040299818101988336,Dec
32364.0,32364.0,32364.0,32364.0,385631900.0,32364.0,2001-12-10,0.024404140157629855,Dec
32408.0,32408.0,32408.0,32408.0,418822600.0,32408.0,2001-12-11,0.012655063587788645,Dec
31939.0,31939.0,31939.0,31939.0,429790200.0,31939.0,2001-12-12,-0.03870579382994733,Dec
31144.0,31144.0,31144.0,31144.0,536833100.0,31144.0,2001-12-13,-0.06653878431842705,Dec
30997.0,30997.0,30997.0,30997.0,382811000.0,30997.0,2001-12-14,-0.06553917578607821,Dec
32003.0,32003.0,32003.0,32003.0,382023700.0,32003.0,2001-12-17,-0.011154369052033123,Dec
31759.0,31759.0,31759.0,31759.0,401918600.0,31759.0,2001-12-18,-0.020025919526042952,Dec
31437.0,31437.0,31437.0,31437.0,375802800.0,31437.0,2001-12-19,-0.015717461410814364,Dec
31002.0,31002.0,31002.0,31002.0,373155700.0,31002.0,2001-12-20,-0.004559465707680452,Dec
31729.0,31729.0,31729.0,31729.0,563704000.0,31729.0,2001-12-21,0.02361518856663548,Dec
31729.0,31729.0,31729.0,31729.0,0.0,31729.0,2001-12-24,-0.008561697340874292,Dec
31729.0,31729.0,31729.0,31729.0,0.0,31729.0,2001-12-26,0.009288418106053376,Dec
32271.0,32271.0,32271.0,32271.0,161071300.0,32271.0,2001-12-27,0.04093284304238436,Dec
32317.0,32317.0,32317.0,32317.0,159532700.0,32317.0,2001-12-28,0.018531942387090675,Dec
32317.0,32317.0,32317.0,32317.0,0.0,32317.0,2001-12-31,0.018531942387090675,Dec
32044.0,32044.0,32044.0,32044.0,185668100.0,32044.0,2002-01-02,0.009927826278798575,Jan
32764.0,32764.0,32764.0,32764.0,329556700.0,32764.0,2002-01-03,0.015276873973536612,Jan
32625.0,32625.0,32625.0,32625.0,393572800.0,32625.0,2002-01-04,0.009530587616424792,Jan
32330.0,32330.0,32330.0,32330.0,318533300.0,32330.0,2002-01-07,0.0004022650617322152,Jan
32661.0,32661.0,32661.0,32661.0,392529300.0,32661.0,2002-01-09,0.01925477468480839,Jan
31966.0,31966.0,31966.0,31966.0,396978600.0,31966.0,2002-01-10,-0.024356000488340863,Jan
32176.0,32176.0,32176.0,32176.0,333001600.0,32176.0,2002-01-11,-0.013762452107279693,Jan
31351.0,31351.0,31351.0,31351.0,346196100.0,31351.0,2002-01-14,-0.030281472316733685,Jan
31795.0,31795.0,31795.0,31795.0,376722000.0,31795.0,2002-01-15,-0.021481549872280185,Jan
31307.0,31307.0,31307.0,31307.0,352714300.0,31307.0,2002-01-16,-0.0414561709684333,Jan
31693.0,31693.0,31693.0,31693.0,357852500.0,31693.0,2002-01-17,-0.008540324094350247,Jan
31798.0,31798.0,31798.0,31798.0,344084100.0,31798.0,2002-01-18,-0.011747886623570363,Jan
31402.0,31402.0,31402.0,31402.0,236668800.0,31402.0,2002-01-21,0.0016267423686644764,Jan
31639.0,31639.0,31639.0,31639.0,347051900.0,31639.0,2002-01-22,-0.004906431828903915,Jan
31734.0,31734.0,31734.0,31734.0,358310200.0,31734.0,2002-01-23,0.013639122241032357,Jan
31993.0,31993.0,31993.0,31993.0,398921700.0,31993.0,2002-01-24,0.009465812640015146,Jan
32142.0,32142.0,32142.0,32142.0,413923800.0,32142.0,2002-01-25,0.010818290458519404,Jan
32476.0,32476.0,32476.0,32476.0,362197700.0,32476.0,2002-01-28,0.034201643207439014,Jan
32266.0,32266.0,32266.0,32266.0,387967300.0,32266.0,2002-01-29,0.019817314074401845,Jan
32049.0,32049.0,32049.0,32049.0,496873000.0,32049.0,2002-01-30,0.009926262053318207,Jan
32171.0,32171.0,32171.0,32171.0,324578800.0,32171.0,2002-01-31,0.005563717063107555,Jan
32117.0,32117.0,32117.0,32117.0,270577800.0,32117.0,2002-02-01,-0.0007777985190716197,Feb
31593.0,31593.0,31593.0,31593.0,286349800.0,31593.0,2002-02-04,-0.027189309028205443,Feb
31036.0,31036.0,31036.0,31036.0,423691200.0,31036.0,2002-02-05,-0.038120622326907584,Feb
30524.0,30524.0,30524.0,30524.0,500084000.0,30524.0,2002-02-06,-0.04758338793722113,Feb
30707.0,30707.0,30707.0,30707.0,473119700.0,30707.0,2002-02-07,-0.045506822915047714,Feb
30812.0,30812.0,30812.0,30812.0,313380600.0,30812.0,2002-02-08,-0.04063268673911013,Feb
30753.0,30753.0,30753.0,30753.0,352449200.0,30753.0,2002-02-11,-0.02658816826512202,Feb
30517.0,30517.0,30517.0,30517.0,383899400.0,30517.0,2002-02-12,-0.016722515788117027,Feb
31007.0,31007.0,31007.0,31007.0,417818100.0,31007.0,2002-02-13,0.015823614205215566,Feb
31344.0,31344.0,31344.0,31344.0,393658400.0,31344.0,2002-02-14,0.020744455661575536,Feb
30968.0,30968.0,30968.0,30968.0,392633600.0,30968.0,2002-02-15,0.005062962482149812,Feb
30817.0,30817.0,30817.0,30817.0,198224100.0,30817.0,2002-02-18,0.0020810977790784637,Feb
30153.0,30153.0,30153.0,30153.0,395060800.0,30153.0,2002-02-19,-0.01192777795982567,Feb
30033.0,30033.0,30033.0,30033.0,470665400.0,30033.0,2002-02-20,-0.031412261747347375,Feb
30351.0,30351.0,30351.0,30351.0,416302600.0,30351.0,2002-02-21,-0.031680704441041346,Feb
30119.0,30119.0,30119.0,30119.0,383618000.0,30119.0,2002-02-22,-0.02741539653836218,Feb
30524.0,30524.0,30524.0,30524.0,340159100.0,30524.0,2002-02-25,-0.009507739234837914,Feb
30707.0,30707.0,30707.0,30707.0,420870500.0,30707.0,2002-02-26,0.018372964547474547,Feb
31754.0,31754.0,31754.0,31754.0,453669500.0,31754.0,2002-02-27,0.05730363267072886,Feb
31820.0,31820.0,31820.0,31820.0,497743200.0,31820.0,2002-02-28,0.04840038219498534,Feb
32069.0,32069.0,32069.0,32069.0,346731100.0,32069.0,2002-03-01,0.06474318536471994,Mar
32886.0,32886.0,32886.0,32886.0,532206800.0,32886.0,2002-03-04,0.07738173240728607,Mar
32766.0,32766.0,32766.0,32766.0,462773900.0,32766.0,2002-03-05,0.06705311492493568,Mar
33047.0,33047.0,33047.0,33047.0,447661200.0,33047.0,2002-03-06,0.04071927946085532,Mar
32949.0,32949.0,32949.0,32949.0,542013200.0,32949.0,2002-03-07,0.03548082966687618,Mar
33289.0,33289.0,33289.0,33289.0,447973900.0,33289.0,2002-03-08,0.03804296984626898,Mar
33049.0,33049.0,33049.0,33049.0,432712300.0,33049.0,2002-03-11,0.004956516450769324,Mar
32752.0,32752.0,32752.0,32752.0,436052300.0,32752.0,2002-03-12,-0.0004272721723738021,Mar
33001.0,33001.0,33001.0,33001.0,418134200.0,33001.0,2002-03-13,-0.0013919569098556602,Mar
33174.0,33174.0,33174.0,33174.0,405474600.0,33174.0,2002-03-14,0.0068287353182190655,Mar
33301.0,33301.0,33301.0,33301.0,744198300.0,33301.0,2002-03-15,0.00036047943765207726,Mar
33176.0,33176.0,33176.0,33176.0,422103200.0,33176.0,2002-03-18,0.00384277890405156,Mar
33530.0,33530.0,33530.0,33530.0,313611300.0,33530.0,2002-03-19,0.023754274548119198,Mar
33240.0,33240.0,33240.0,33240.0,391896700.0,33240.0,2002-03-20,0.007242204781673283,Mar
33320.0,33320.0,33320.0,33320.0,348899300.0,33320.0,2002-03-21,0.0044010369566528,Mar
33442.0,33442.0,33442.0,33442.0,312648400.0,33442.0,2002-03-22,0.004234107083871355,Mar
33067.0,33067.0,33067.0,33067.0,312653300.0,33067.0,2002-03-25,-0.0032855075958524234,Mar
33279.0,33279.0,33279.0,33279.0,426655400.0,33279.0,2002-03-26,-0.007485833581866985,Mar
33118.0,33118.0,33118.0,33118.0,421110900.0,33118.0,2002-03-27,-0.0036702767749699156,Mar
33679.0,33679.0,33679.0,33679.0,445552300.0,33679.0,2002-03-28,0.010774309723889555,Mar
33679.0,33679.0,33679.0,33679.0,0.0,33679.0,2002-03-29,0.007086896716703547,Mar
33679.0,33679.0,33679.0,33679.0,0.0,33679.0,2002-04-01,0.018507877944778782,Apr
33520.0,33520.0,33520.0,33520.0,400392800.0,33520.0,2002-04-02,0.007241804140749422,Apr
33616.0,33616.0,33616.0,33616.0,381345300.0,33616.0,2002-04-03,0.015037139923908448,Apr
33215.0,33215.0,33215.0,33215.0,538899100.0,33215.0,2002-04-04,-0.013777131149974762,Apr
33225.0,33225.0,33225.0,33225.0,319047000.0,33225.0,2002-04-05,-0.01348021022001841,Apr
32483.0,32483.0,32483.0,32483.0,436407500.0,32483.0,2002-04-08,-0.03551174322277977,Apr
32666.0,32666.0,32666.0,32666.0,435621300.0,32666.0,2002-04-09,-0.025477326968973747,Apr
33062.0,33062.0,33062.0,33062.0,389755500.0,33062.0,2002-04-10,-0.01648024750118991,Apr
32527.0,32527.0,32527.0,32527.0,542253800.0,32527.0,2002-04-11,-0.020713533042300166,Apr
32683.0,32683.0,32683.0,32683.0,508707100.0,32683.0,2002-04-12,-0.016313017306245296,Apr
32769.0,32769.0,32769.0,32769.0,378820600.0,32769.0,2002-04-15,0.008804605485946495,Apr
33706.0,33706.0,33706.0,33706.0,516074000.0,33706.0,2002-04-16,0.03183738443641707,Apr
33594.0,33594.0,33594.0,33594.0,491196000.0,33594.0,2002-04-17,0.01609098058193697,Apr
33406.0,33406.0,33406.0,33406.0,448302200.0,33406.0,2002-04-18,0.027023703384880252,Apr
33557.0,33557.0,33557.0,33557.0,533845700.0,33557.0,2002-04-19,0.02674173117522871,Apr
33220.0,33220.0,33220.0,33220.0,369001800.0,33220.0,2002-04-22,0.013763007720711649,Apr
33213.0,33213.0,33213.0,33213.0,450068300.0,33213.0,2002-04-23,-0.014626475998338575,Apr
33215.0,33215.0,33215.0,33215.0,413762300.0,33215.0,2002-04-24,-0.01128177650770971,Apr
32730.0,32730.0,32730.0,32730.0,409628100.0,32730.0,2002-04-25,-0.020235885769023527,Apr
32579.0,32579.0,32579.0,32579.0,340473400.0,32579.0,2002-04-26,-0.029144440802217123,Apr
32544.0,32544.0,32544.0,32544.0,306514400.0,32544.0,2002-04-29,-0.020349187236604456,Apr
32474.0,32474.0,32474.0,32474.0,377077300.0,32474.0,2002-04-30,-0.02225032366844308,Apr
32474.0,32474.0,32474.0,32474.0,0.0,32474.0,2002-05-01,-0.022309197651663407,May
31881.0,31881.0,31881.0,31881.0,454085300.0,31881.0,2002-05-02,-0.025939505041246563,May
31534.0,31534.0,31534.0,31534.0,506535200.0,31534.0,2002-05-03,-0.03207587709874459,May
31566.0,31566.0,31566.0,31566.0,340201700.0,31566.0,2002-05-06,-0.030051622418879056,May
31332.0,31332.0,31332.0,31332.0,634576200.0,31332.0,2002-05-07,-0.03516659481431299,May
31961.0,31961.0,31961.0,31961.0,536796800.0,31961.0,2002-05-08,-0.015797253187165117,May
31544.0,31544.0,31544.0,31544.0,495293100.0,31544.0,2002-05-09,-0.01057055926727518,May
31129.0,31129.0,31129.0,31129.0,473869500.0,31129.0,2002-05-10,-0.012843280268916091,May
31588.0,31588.0,31588.0,31588.0,384963300.0,31588.0,2002-05-13,0.0006969524171577013,May
32122.0,32122.0,32122.0,32122.0,619325100.0,32122.0,2002-05-14,0.02521383888676114,May
32130.0,32130.0,32130.0,32130.0,508918000.0,32130.0,2002-05-15,0.005287694377522606,May
32110.0,32110.0,32110.0,32110.0,476537400.0,32110.0,2002-05-16,0.01794319046411362,May
31942.0,31942.0,31942.0,31942.0,504666600.0,31942.0,2002-05-17,0.026117125509974623,May
31280.0,31280.0,31280.0,31280.0,344640900.0,31280.0,2002-05-20,-0.009750538179055338,May
31312.0,31312.0,31312.0,31312.0,408265700.0,31312.0,2002-05-21,-0.025216362617520704,May
30992.0,30992.0,30992.0,30992.0,414366300.0,30992.0,2002-05-22,-0.035418611889200126,May
30909.0,30909.0,30909.0,30909.0,386817200.0,30909.0,2002-05-23,-0.037402678293366555,May
30768.0,30768.0,30768.0,30768.0,282716700.0,30768.0,2002-05-24,-0.03675411683676664,May
30856.0,30856.0,30856.0,30856.0,212914300.0,30856.0,2002-05-27,-0.013554987212276215,May
30836.0,30836.0,30836.0,30836.0,365834800.0,30836.0,2002-05-28,-0.015201839550332141,May
30726.0,30726.0,30726.0,30726.0,340680500.0,30726.0,2002-05-29,-0.008582860092927207,May
30251.0,30251.0,30251.0,30251.0,419342300.0,30251.0,2002-05-30,-0.021288297906758548,May
30143.0,30143.0,30143.0,30143.0,539824800.0,30143.0,2002-05-31,-0.0203133125325013,May
29736.0,29736.0,29736.0,29736.0,279681900.0,29736.0,2002-06-03,-0.036297640653357534,Jun
28989.0,28989.0,28989.0,28989.0,435625600.0,28989.0,2002-06-04,-0.05989752237644312,Jun
28994.0,28994.0,28994.0,28994.0,367458900.0,28994.0,2002-06-05,-0.05636919872420751,Jun
28789.0,28789.0,28789.0,28789.0,469063200.0,28789.0,2002-06-06,-0.04832898086013686,Jun
28525.0,28525.0,28525.0,28525.0,561984100.0,28525.0,2002-06-07,-0.05367747072288757,Jun
28782.0,28782.0,28782.0,28782.0,399817600.0,28782.0,2002-06-10,-0.03208232445520581,Jun
29516.0,29516.0,29516.0,29516.0,472620900.0,29516.0,2002-06-11,0.01817930939321812,Jun
28957.0,28957.0,28957.0,28957.0,399875600.0,28957.0,2002-06-12,-0.001276126095054149,Jun
28384.0,28384.0,28384.0,28384.0,426916300.0,28384.0,2002-06-13,-0.01406787314599326,Jun
27854.0,27854.0,27854.0,27854.0,549982700.0,27854.0,2002-06-14,-0.023523225241016653,Jun
28872.0,28872.0,28872.0,28872.0,437781700.0,28872.0,2002-06-17,0.0031269543464665416,Jun
28894.0,28894.0,28894.0,28894.0,365044000.0,28894.0,2002-06-18,-0.02107331616750237,Jun
28594.0,28594.0,28594.0,28594.0,426858700.0,28594.0,2002-06-19,-0.01253582898780951,Jun
27879.0,27879.0,27879.0,27879.0,498438500.0,27879.0,2002-06-20,-0.017791713641488162,Jun
27791.0,27791.0,27791.0,27791.0,1021328400.0,27791.0,2002-06-21,-0.002261793638256624,Jun
27039.0,27039.0,27039.0,27039.0,569284000.0,27039.0,2002-06-24,-0.06348711554447216,Jun
27442.0,27442.0,27442.0,27442.0,488451700.0,27442.0,2002-06-25,-0.05025264760850003,Jun
