high,low,open,close,volume,adjclose,Date,weekly_returns
20121.0,19735.0,19979.0,19962.0,1255755500.0,19962.0,2010-06-25,-0.0380686198920586
20282.0,19790.0,20063.0,20131.0,950591900.0,20131.0,2010-06-28,-0.032628543969245555
19850.0,19225.0,19817.0,19236.0,1050865900.0,19236.0,2010-06-29,-0.06662137900917076
19562.0,19111.0,19298.0,19312.0,1154457400.0,19312.0,2010-06-30,-0.05142688737167837
19254.0,18807.0,19000.0,18944.0,1003572600.0,18944.0,2010-07-01,-0.050045130879550696
19257.0,18927.0,19114.0,19074.0,771496000.0,19074.0,2010-07-02,-0.04448452058911933
19127.0,18843.0,19127.0,18849.0,410301900.0,18849.0,2010-07-05,-0.06368287715463712
19577.0,18904.0,18945.0,19357.0,849052900.0,19357.0,2010-07-06,0.0062902890413807444
20013.0,19095.0,19174.0,20013.0,1102459000.0,20013.0,2010-07-07,0.0362986743993372
20319.0,20106.0,20160.0,20244.0,884382900.0,20244.0,2010-07-08,0.06862331081081081
20527.0,20304.0,20387.0,20479.0,750972600.0,20479.0,2010-07-09,0.0736604802348747
20646.0,20393.0,20514.0,20518.0,525536300.0,20518.0,2010-07-12,0.08854581144888322
20890.0,20479.0,20518.0,20852.0,659761100.0,20852.0,2010-07-13,0.07723304231027535
20978.0,20573.0,20973.0,20804.0,584650500.0,20804.0,2010-07-14,0.039524309199020634
20884.0,20327.0,20685.0,20480.0,712174700.0,20480.0,2010-07-15,0.011657775143252322
20658.0,19996.0,20535.0,20161.0,807570900.0,20161.0,2010-07-16,-0.015528101958103424
20363.0,19931.0,20043.0,20118.0,740300700.0,20118.0,2010-07-19,-0.019495077492933034
20332.0,19644.0,20258.0,19985.0,783194500.0,19985.0,2010-07-20,-0.041578745444082105
20366.0,20061.0,20137.0,20138.0,704082300.0,20138.0,2010-07-21,-0.03201307440876754
20710.0,19991.0,20035.0,20694.0,812897400.0,20694.0,2010-07-22,0.01044921875
20747.0,20442.0,20637.0,20604.0,642326300.0,20604.0,2010-07-23,0.021973116412876345
20835.0,20488.0,20753.0,20820.0,610062700.0,20820.0,2010-07-26,0.03489412466447957
21302.0,20886.0,20915.0,21158.0,1055759700.0,21158.0,2010-07-27,0.05869402051538654
21325.0,21027.0,21238.0,21082.0,751369700.0,21082.0,2010-07-28,0.046876551792630845
21436.0,21044.0,21158.0,21097.0,673960100.0,21097.0,2010-07-29,0.01947424374214748
21225.0,20771.0,21018.0,21022.0,711473100.0,21022.0,2010-07-30,0.020287322849932052
21618.0,21035.0,21132.0,21548.0,597309600.0,21548.0,2010-08-02,0.034966378482228624
21633.0,21310.0,21546.0,21498.0,721243500.0,21498.0,2010-08-03,0.01606957179317516
21620.0,21103.0,21415.0,21466.0,908327800.0,21466.0,2010-08-04,0.018214590646048762
21581.0,21222.0,21497.0,21303.0,696448300.0,21303.0,2010-08-05,0.00976442148172726
21537.0,20973.0,21401.0,21084.0,692932500.0,21084.0,2010-08-06,0.0029492912187232424
21399.0,21249.0,21304.0,21342.0,406651100.0,21342.0,2010-08-09,-0.009560051976981622
21419.0,21112.0,21291.0,21260.0,494396800.0,21260.0,2010-08-10,-0.01107079728346823
21113.0,20548.0,21112.0,20579.0,603629600.0,20579.0,2010-08-11,-0.041321159042206276
20711.0,20358.0,20534.0,20539.0,673685000.0,20539.0,2010-08-12,-0.03586349340468479
20690.0,20243.0,20690.0,20473.0,643741500.0,20473.0,2010-08-13,-0.028979320811990134
20611.0,20191.0,20518.0,20409.0,462099800.0,20409.0,2010-08-16,-0.043716615125105426
20669.0,20427.0,20487.0,20669.0,495011800.0,20669.0,2010-08-17,-0.02779868297271872
20651.0,20381.0,20578.0,20537.0,518754900.0,20537.0,2010-08-18,-0.002040915496379805
20713.0,20061.0,20680.0,20116.0,645068100.0,20116.0,2010-08-19,-0.020594965675057208
20149.0,19811.0,20061.0,19870.0,623220300.0,19870.0,2010-08-20,-0.02945342646412348
20260.0,19801.0,19898.0,20010.0,473784400.0,20010.0,2010-08-23,-0.019550198441863884
19852.0,19482.0,19841.0,19695.0,692699200.0,19695.0,2010-08-24,-0.04712371183898592
19760.0,19287.0,19645.0,19465.0,794224000.0,19465.0,2010-08-25,-0.05219847105224716
19803.0,19520.0,19604.0,19735.0,727031900.0,19735.0,2010-08-26,-0.01894014714655001
19890.0,19418.0,19623.0,19817.0,823392600.0,19817.0,2010-08-27,-0.0026673376950176143
19946.0,19614.0,19920.0,19700.0,389990400.0,19700.0,2010-08-30,-0.015492253873063468
19780.0,19375.0,19387.0,19735.0,845893500.0,19735.0,2010-08-31,0.002030972328002031
20377.0,19591.0,19796.0,20370.0,841863400.0,20370.0,2010-09-01,0.046493706652966864
20479.0,20240.0,20289.0,20412.0,622368700.0,20412.0,2010-09-02,0.034304535089941725
20814.0,20373.0,20462.0,20640.0,687233800.0,20640.0,2010-09-03,0.041529999495382754
20746.0,20639.0,20732.0,20661.0,319373700.0,20661.0,2010-09-06,0.04878172588832487
20603.0,20259.0,20597.0,20395.0,623565200.0,20395.0,2010-09-07,0.03344312135799341
20643.0,20173.0,20296.0,20580.0,682170000.0,20580.0,2010-09-08,0.010309278350515464
20952.0,20447.0,20447.0,20858.0,755772200.0,20858.0,2010-09-09,0.021849892220262592
20891.0,20682.0,20742.0,20833.0,635276200.0,20833.0,2010-09-10,0.00935077519379845
21143.0,20968.0,21021.0,21002.0,1500.0,21002.0,2010-09-13,0.0165045254343933
21082.0,20789.0,21009.0,21004.0,645873600.0,21004.0,2010-09-14,0.029860259867614612
21065.0,20707.0,21059.0,20873.0,622275600.0,20873.0,2010-09-15,0.01423712342079689
20919.0,20647.0,20831.0,20684.0,623244400.0,20684.0,2010-09-16,-0.008342122926455078
20964.0,20358.0,20844.0,20518.0,1053209200.0,20518.0,2010-09-17,-0.015120241923870782
20816.0,20429.0,20504.0,20754.0,680554200.0,20754.0,2010-09-20,-0.011808399200076184
20952.0,20616.0,20625.0,20741.0,892651100.0,20741.0,2010-09-21,-0.012521424490573224
20771.0,20335.0,20760.0,20365.0,1072118300.0,20365.0,2010-09-22,-0.0243376610932784
20578.0,20064.0,20491.0,20263.0,826766000.0,20263.0,2010-09-23,-0.02035389673177335
20662.0,20095.0,20196.0,20608.0,867188100.0,20608.0,2010-09-24,0.0043863924359099325
20742.0,20558.0,20668.0,20594.0,550546000.0,20594.0,2010-09-27,-0.007709357232340753
20704.0,20308.0,20503.0,20542.0,793446100.0,20542.0,2010-09-28,-0.009594522925606287
20726.0,20320.0,20632.0,20372.0,708313700.0,20372.0,2010-09-29,0.0003437269825681316
20813.0,20200.0,20241.0,20505.0,871627300.0,20505.0,2010-09-30,0.01194295020480679
20661.0,20331.0,20549.0,20391.0,806859000.0,20391.0,2010-10-01,-0.010529891304347826
20440.0,20074.0,20415.0,20091.0,599090700.0,20091.0,2010-10-04,-0.024424589686316403
20545.0,19993.0,20073.0,20510.0,662677700.0,20510.0,2010-10-05,-0.0015577840521857657
20707.0,20541.0,20625.0,20568.0,602463700.0,20568.0,2010-10-06,0.009621048497938347
20860.0,20464.0,20606.0,20692.0,662043100.0,20692.0,2010-10-07,0.009119726895879053
20825.0,20611.0,20661.0,20751.0,653080200.0,20751.0,2010-10-08,0.017654847726938355
20851.0,20734.0,20816.0,20838.0,355618000.0,20838.0,2010-10-11,0.03718082723607585
20836.0,20539.0,20704.0,20750.0,665925100.0,20750.0,2010-10-12,0.011701608971233545
21201.0,20793.0,20848.0,21145.0,693871900.0,21145.0,2010-10-13,0.028053286658887594
21256.0,21078.0,21182.0,21095.0,595979100.0,21095.0,2010-10-14,0.019476126039048906
21208.0,20912.0,21112.0,21062.0,613925900.0,21062.0,2010-10-15,0.014987229531106934
21291.0,20983.0,21000.0,21259.0,567790800.0,21259.0,2010-10-18,0.020203474421729532
21492.0,21186.0,21252.0,21234.0,776456100.0,21234.0,2010-10-19,0.023325301204819276
21440.0,21136.0,21138.0,21426.0,603852000.0,21426.0,2010-10-20,0.013289193662804446
21669.0,21321.0,21369.0,21616.0,701435300.0,21616.0,2010-10-21,0.02469779568618156
21629.0,21501.0,21555.0,21536.0,519383300.0,21536.0,2010-10-22,0.02250498528154971
21648.0,21364.0,21637.0,21435.0,586416800.0,21435.0,2010-10-25,0.00827884660614328
21475.0,21198.0,21384.0,21364.0,555341000.0,21364.0,2010-10-26,0.006122256758029575
21521.0,21199.0,21243.0,21251.0,616858500.0,21251.0,2010-10-27,-0.00816764678428078
21621.0,21296.0,21370.0,21510.0,558313200.0,21510.0,2010-10-28,-0.004903774981495189
21505.0,21319.0,21403.0,21451.0,561802700.0,21451.0,2010-10-29,-0.003946879643387816
21604.0,21109.0,21562.0,21185.0,612199600.0,21185.0,2010-11-01,-0.011663167716351761
21435.0,21122.0,21144.0,21398.0,565310400.0,21398.0,2010-11-02,0.0015914622729825876
21543.0,21132.0,21453.0,21181.0,576110000.0,21181.0,2010-11-03,-0.003293962637052374
21622.0,21412.0,21412.0,21469.0,694980100.0,21469.0,2010-11-04,-0.001906090190609019
21575.0,21114.0,21512.0,21195.0,918332300.0,21195.0,2010-11-05,-0.01193417556291082
21241.0,20995.0,21179.0,21229.0,558391500.0,21229.0,2010-11-08,0.002076941232003776
21642.0,21244.0,21244.0,21579.0,694629400.0,21579.0,2010-11-09,0.008458734461164595
21540.0,20982.0,21476.0,21058.0,983164200.0,21058.0,2010-11-10,-0.005807091261035834
21169.0,20732.0,21147.0,20856.0,1014625700.0,20856.0,2010-11-11,-0.028552797056220595
20990.0,20346.0,20493.0,20830.0,1214222000.0,20830.0,2010-11-12,-0.017221042698749706
21025.0,20646.0,20766.0,20993.0,619561700.0,20993.0,2010-11-15,-0.011116868434688398
20882.0,20553.0,20860.0,20563.0,760383300.0,20563.0,2010-11-16,-0.04708281199314148
20715.0,20495.0,20544.0,20639.0,715119800.0,20639.0,2010-11-17,-0.019897426156330136
20939.0,20677.0,20794.0,20880.0,634518100.0,20880.0,2010-11-18,0.0011507479861910242
20958.0,20577.0,20958.0,20773.0,697980100.0,20773.0,2010-11-19,-0.0027364378300528086
20875.0,20245.0,20869.0,20372.0,736679700.0,20372.0,2010-11-22,-0.029581289001095603
20364.0,19943.0,20212.0,19951.0,984285600.0,19951.0,2010-11-23,-0.029762194232359093
20033.0,19694.0,19990.0,19941.0,966647000.0,19941.0,2010-11-24,-0.0338194679974805
19982.0,19664.0,19934.0,19946.0,781477500.0,19946.0,2010-11-25,-0.044731800766283525
19918.0,19540.0,19770.0,19844.0,917734100.0,19844.0,2010-11-26,-0.04472151350310499
20092.0,19314.0,19866.0,19314.0,1069512700.0,19314.0,2010-11-29,-0.051934027096014135
19390.0,19007.0,19354.0,19106.0,1309935800.0,19106.0,2010-11-30,-0.04235376672848479
19600.0,19169.0,19211.0,19566.0,1190823300.0,19566.0,2010-12-01,-0.018805476154656237
20054.0,19440.0,19650.0,20054.0,1598647600.0,20054.0,2010-12-02,0.005414619472575955
20191.0,19905.0,20051.0,20121.0,1033306400.0,20121.0,2010-12-03,0.01395887925821407
20232.0,19834.0,20183.0,19930.0,713662700.0,19930.0,2010-12-06,0.031893962928445686
20248.0,19912.0,20006.0,20112.0,698433400.0,20112.0,2010-12-07,0.052653616664922014
20547.0,19981.0,20038.0,20394.0,717349200.0,20394.0,2010-12-08,0.04231830726770929
20646.0,20397.0,20574.0,20534.0,839356700.0,20534.0,2010-12-09,0.023935374488880026
20595.0,20419.0,20576.0,20487.0,548855300.0,20487.0,2010-12-10,0.018189950797674072
20743.0,20410.0,20578.0,20635.0,664327900.0,20635.0,2010-12-13,0.03537380832915203
20783.0,20461.0,20634.0,20709.0,604470300.0,20709.0,2010-12-14,0.02968377088305489
20629.0,20357.0,20628.0,20410.0,791256800.0,20410.0,2010-12-15,0.0007845444738648623
20446.0,20200.0,20382.0,20367.0,677457100.0,20367.0,2010-12-16,-0.008132852829453589
20433.0,20022.0,20431.0,20069.0,868799300.0,20069.0,2010-12-17,-0.020403182505979403
20520.0,20046.0,20101.0,20374.0,618229800.0,20374.0,2010-12-20,-0.01264841289071965
20742.0,20478.0,20479.0,20737.0,557111300.0,20737.0,2010-12-21,0.0013520691486793182
20854.0,20697.0,20746.0,20733.0,450427300.0,20733.0,2010-12-22,0.015825575698187162
20911.0,20707.0,20803.0,20774.0,311256900.0,20774.0,2010-12-23,0.01998330632886532
20825.0,20456.0,20793.0,20514.0,273449300.0,20514.0,2010-12-27,0.022173501420100654
20612.0,20405.0,20565.0,20449.0,227337200.0,20449.0,2010-12-28,0.003681162265632669
20608.0,20443.0,20501.0,20471.0,262084100.0,20471.0,2010-12-29,-0.012827313497612963
20507.0,20164.0,20478.0,20173.0,423976900.0,20173.0,2010-12-30,-0.027010080547918775
20936.0,19983.0,19984.0,20436.0,539318400.0,20436.0,2011-01-03,-0.016270337922403004
20683.0,20338.0,20452.0,20547.0,638713900.0,20547.0,2011-01-04,0.0016086575021936238
20562.0,20232.0,20507.0,20552.0,707355900.0,20552.0,2011-01-05,0.005036921120837205
20896.0,20583.0,20595.0,20637.0,604553100.0,20637.0,2011-01-06,0.008109032289580383
20738.0,20367.0,20636.0,20542.0,868616200.0,20542.0,2011-01-07,0.018291776136419968
20479.0,20058.0,20474.0,20058.0,923454900.0,20058.0,2011-01-10,-0.01849677040516735
20364.0,20005.0,20139.0,20339.0,838237200.0,20339.0,2011-01-11,-0.01012313233075388
21116.0,20370.0,20373.0,21116.0,1480901800.0,21116.0,2011-01-12,0.02744258466329311
21338.0,21074.0,21124.0,21308.0,1238233800.0,21308.0,2011-01-13,0.032514415855017686
21504.0,21214.0,21265.0,21460.0,850382100.0,21460.0,2011-01-14,0.04468892999707916
21534.0,21277.0,21467.0,21344.0,600345700.0,21344.0,2011-01-17,0.06411406919932197
21628.0,21411.0,21424.0,21591.0,812302000.0,21591.0,2011-01-18,0.06155661536948719
21857.0,21565.0,21665.0,21712.0,1125719100.0,21712.0,2011-01-19,0.028225042621708656
21980.0,21649.0,21687.0,21792.0,1307333900.0,21792.0,2011-01-20,0.022714473437206683
22316.0,21871.0,21894.0,22094.0,1307985300.0,22094.0,2011-01-21,0.029543336439888164
22252.0,21959.0,22182.0,22157.0,849629300.0,22157.0,2011-01-24,0.03809032983508246
22291.0,21858.0,22265.0,21940.0,946593600.0,21940.0,2011-01-25,0.01616414246676856
22175.0,21937.0,22047.0,22007.0,849719000.0,22007.0,2011-01-26,0.01358695652173913
22413.0,21858.0,21977.0,22312.0,1099234500.0,22312.0,2011-01-27,0.023861967694566815
22459.0,22007.0,22285.0,22025.0,1118208600.0,22025.0,2011-01-28,-0.003123019824386711
22211.0,21716.0,21941.0,22050.0,1035089600.0,22050.0,2011-01-31,-0.004829173624588166
22526.0,21998.0,22187.0,22526.0,948480900.0,22526.0,2011-02-01,0.026709206927985413
22716.0,22515.0,22594.0,22654.0,1070554500.0,22654.0,2011-02-02,0.02939973644749398
22758.0,22318.0,22582.0,22444.0,1138269700.0,22444.0,2011-02-03,0.0059160989602007885
22717.0,22549.0,22592.0,22618.0,886938400.0,22618.0,2011-02-04,0.02692395005675369
22953.0,22639.0,22642.0,22793.0,858966400.0,22793.0,2011-02-07,0.03369614512471655
22808.0,22572.0,22753.0,22734.0,909787800.0,22734.0,2011-02-08,0.00923377430524727
22826.0,22587.0,22706.0,22683.0,789019100.0,22683.0,2011-02-09,0.0012801271298666901
22647.0,22298.0,22608.0,22597.0,875495100.0,22597.0,2011-02-10,0.0068169666726073785
22791.0,22346.0,22522.0,22695.0,761696500.0,22695.0,2011-02-11,0.003404368202316739
22871.0,22578.0,22808.0,22637.0,639135400.0,22637.0,2011-02-14,-0.00684420655464397
22939.0,22607.0,22649.0,22824.0,1017550700.0,22824.0,2011-02-15,0.00395882818685669
23172.0,22878.0,22885.0,23168.0,1119324400.0,23168.0,2011-02-16,0.02138165145703831
23228.0,23026.0,23178.0,23178.0,923798800.0,23178.0,2011-02-17,0.025711377616497767
23274.0,22861.0,23224.0,23059.0,908692700.0,23059.0,2011-02-18,0.01603877506058603
23021.0,22202.0,23007.0,22230.0,1138570100.0,22230.0,2011-02-21,-0.017979414233334805
22230.0,21801.0,22230.0,21994.0,692487400.0,21994.0,2011-02-22,-0.036365229582895196
22136.0,21872.0,21939.0,21930.0,1050473800.0,21930.0,2011-02-23,-0.05343577348066298
22050.0,21727.0,21755.0,21949.0,885951600.0,21949.0,2011-02-24,-0.05302441970834412
22415.0,21974.0,22011.0,22350.0,856075100.0,22350.0,2011-02-25,-0.03074721366928314
22657.0,22152.0,22308.0,22467.0,916150800.0,22467.0,2011-02-28,0.010661268556005398
22717.0,22126.0,22588.0,22227.0,939707800.0,22227.0,2011-03-01,0.010593798308629627
22389.0,21882.0,22047.0,22239.0,1049782300.0,22239.0,2011-03-02,0.014090287277701778
22486.0,22061.0,22357.0,22154.0,1189590200.0,22154.0,2011-03-03,0.009339833249806369
22456.0,22111.0,22281.0,22138.0,981394300.0,22138.0,2011-03-04,-0.009485458612975391
22447.0,21974.0,22001.0,22146.0,1056802200.0,22146.0,2011-03-07,-0.014287621845373214
22367.0,22121.0,22267.0,22353.0,889056600.0,22353.0,2011-03-08,0.0056687812120394115
22558.0,22279.0,22370.0,22441.0,866166400.0,22441.0,2011-03-09,0.009083142227618149
22377.0,21996.0,22248.0,22084.0,757453700.0,22084.0,2011-03-10,-0.0031597002798591676
22091.0,21828.0,21922.0,21863.0,844087500.0,21863.0,2011-03-11,-0.01242207968199476
22146.0,21716.0,21772.0,21804.0,1286160400.0,21804.0,2011-03-14,-0.015442969384990518
21566.0,20939.0,21332.0,21365.0,1669386600.0,21365.0,2011-03-15,-0.04419988368451662
21509.0,20802.0,21441.0,20837.0,1615087300.0,20837.0,2011-03-16,-0.07147631567220712
21310.0,20876.0,20970.0,21141.0,1380466200.0,21141.0,2011-03-17,-0.042700597717804746
21450.0,21075.0,21276.0,21197.0,1312056600.0,21197.0,2011-03-18,-0.030462425101770114
21527.0,21290.0,21457.0,21527.0,785320900.0,21527.0,2011-03-21,-0.012704090992478444
21790.0,21456.0,21557.0,21557.0,973246000.0,21557.0,2011-03-22,0.00898666042593026
21714.0,21497.0,21522.0,21698.0,777793000.0,21698.0,2011-03-23,0.041320727551950855
22024.0,21612.0,21623.0,22024.0,979406900.0,22024.0,2011-03-24,0.04176718225249515
22133.0,21941.0,22094.0,21985.0,692261800.0,21985.0,2011-03-25,0.03717507194414304
22104.0,21899.0,21961.0,22010.0,670064000.0,22010.0,2011-03-28,0.02243693965717471
22050.0,21596.0,22044.0,21781.0,1177815100.0,21781.0,2011-03-29,0.010391056269425245
22020.0,21870.0,21944.0,22001.0,882949900.0,22001.0,2011-03-30,0.013964420683934003
22037.0,21631.0,22021.0,21727.0,1215863200.0,21727.0,2011-03-31,-0.013485288775880858
22019.0,21594.0,21872.0,21968.0,1312173200.0,21968.0,2011-04-01,-0.0007732544916988856
22069.0,21798.0,21903.0,22008.0,816239900.0,22008.0,2011-04-04,-9.086778736937755e-05
22102.0,21896.0,21994.0,22059.0,862069400.0,22059.0,2011-04-05,0.012763417657591479
22416.0,21853.0,22076.0,22327.0,1472560900.0,22327.0,2011-04-06,0.014817508295077497
22480.0,22203.0,22336.0,22244.0,1124292500.0,22244.0,2011-04-07,0.023795277764992864
22455.0,22303.0,22388.0,22389.0,855177400.0,22389.0,2011-04-08,0.019164238892935177
22510.0,22344.0,22428.0,22366.0,722388900.0,22366.0,2011-04-11,0.016266812068338785
22357.0,21995.0,22237.0,22019.0,919371300.0,22019.0,2011-04-12,-0.001813318826782719
22231.0,22033.0,22117.0,22097.0,736345500.0,22097.0,2011-04-13,-0.01030142876338066
22000.0,21730.0,22000.0,21834.0,949093900.0,21834.0,2011-04-14,-0.01843193670203201
21898.0,21695.0,21897.0,21821.0,800088400.0,21821.0,2011-04-15,-0.025369601143418644
21743.0,21082.0,21743.0,21185.0,1115537200.0,21185.0,2011-04-18,-0.05280336224626665
21343.0,21175.0,21265.0,21250.0,820311400.0,21250.0,2011-04-19,-0.03492438348698851
21603.0,21353.0,21420.0,21502.0,1003665400.0,21502.0,2011-04-20,-0.026926732135584015
21941.0,21527.0,21605.0,21811.0,1013550600.0,21811.0,2011-04-21,-0.0010534029495282587
21990.0,21755.0,21782.0,21933.0,854362500.0,21933.0,2011-04-26,0.005132670363411393
22342.0,21970.0,21970.0,22238.0,926067000.0,22238.0,2011-04-27,0.049704979938635825
22453.0,22284.0,22382.0,22380.0,835337800.0,22380.0,2011-04-28,0.0531764705882353
22448.0,22284.0,22384.0,22418.0,382476700.0,22418.0,2011-04-29,0.04260068830806436
22575.0,22387.0,22554.0,22398.0,412697100.0,22398.0,2011-05-02,0.026913025537572785
22452.0,22224.0,22392.0,22316.0,798920400.0,22316.0,2011-05-03,0.017462271463092146
22436.0,21883.0,22269.0,21915.0,1068400600.0,21915.0,2011-05-04,-0.014524687471894955
22009.0,21651.0,21977.0,21741.0,810833300.0,21741.0,2011-05-05,-0.028552278820375334
22010.0,21639.0,21776.0,21954.0,906382300.0,21954.0,2011-05-06,-0.020697653671157105
21935.0,21588.0,21839.0,21666.0,818099200.0,21666.0,2011-05-09,-0.0326814894186981
22038.0,21634.0,21704.0,21984.0,880875000.0,21984.0,2011-05-10,-0.014877218139451514
22204.0,21978.0,22060.0,22031.0,776070100.0,22031.0,2011-05-11,0.005293178188455396
21895.0,21670.0,21824.0,21788.0,911147100.0,21788.0,2011-05-12,0.002161814083988777
22033.0,21681.0,21956.0,21764.0,1189608700.0,21764.0,2011-05-13,-0.008654459324041177
21742.0,21508.0,21570.0,21685.0,723331100.0,21685.0,2011-05-16,0.0008769500600018462
21787.0,21374.0,21656.0,21409.0,950749800.0,21409.0,2011-05-17,-0.02615538573508006
21567.0,21350.0,21561.0,21444.0,771033800.0,21444.0,2011-05-18,-0.02664427397757705
21699.0,21323.0,21532.0,21560.0,835523200.0,21560.0,2011-05-19,-0.010464475858270608
21690.0,21202.0,21603.0,21237.0,1009676500.0,21237.0,2011-05-20,-0.02421429884212461
20695.0,20501.0,20619.0,20533.0,914557700.0,20533.0,2011-05-23,-0.05312427945584505
20649.0,20491.0,20559.0,20582.0,993129100.0,20582.0,2011-05-24,-0.03862861413424261
20866.0,20409.0,20428.0,20816.0,1229136700.0,20816.0,2011-05-25,-0.029285581048311884
21026.0,20581.0,20843.0,20668.0,1370072000.0,20668.0,2011-05-26,-0.04137291280148423
20963.0,20725.0,20845.0,20831.0,1188325700.0,20831.0,2011-05-27,-0.019117577812308707
20893.0,20736.0,20848.0,20792.0,453343300.0,20792.0,2011-05-30,0.012613841133784639
21189.0,20973.0,20979.0,21110.0,1315638100.0,21110.0,2011-05-31,0.02565348362646973
21156.0,20814.0,21149.0,20866.0,1131128800.0,20866.0,2011-06-01,0.0024019984627209837
20917.0,20695.0,20715.0,20701.0,821318400.0,20701.0,2011-06-02,0.0015966711825043545
20881.0,20472.0,20720.0,20810.0,1096773300.0,20810.0,2011-06-03,-0.0010081129086457682
20740.0,20441.0,20726.0,20525.0,711480300.0,20525.0,2011-06-06,-0.012841477491342825
20657.0,20462.0,20511.0,20575.0,823582700.0,20575.0,2011-06-07,-0.025343439128375177
20532.0,20202.0,20514.0,20277.0,940553500.0,20277.0,2011-06-08,-0.02822773890539634
20447.0,20152.0,20264.0,20390.0,900347400.0,20390.0,2011-06-09,-0.015023428819863774
20415.0,20031.0,20347.0,20118.0,870692000.0,20118.0,2011-06-10,-0.033253243632868815
20192.0,20040.0,20103.0,20081.0,692189600.0,20081.0,2011-06-13,-0.021632155907429965
20415.0,20159.0,20228.0,20359.0,873555300.0,20359.0,2011-06-14,-0.010498177399756987
20284.0,19889.0,20279.0,19919.0,947280300.0,19919.0,2011-06-15,-0.01765547171672338
19854.0,19629.0,19765.0,19852.0,1251876700.0,19852.0,2011-06-16,-0.02638548307994115
20179.0,19669.0,19694.0,20097.0,1648072900.0,20097.0,2011-06-17,-0.0010438413361169101
19739.0,19497.0,19673.0,19693.0,887285900.0,19693.0,2011-06-20,-0.019321746924953937
20102.0,19743.0,19789.0,20102.0,924086400.0,20102.0,2011-06-21,-0.012623409794194214
20140.0,19953.0,20126.0,20014.0,773177100.0,20014.0,2011-06-22,0.00476931572870124
19895.0,19426.0,19883.0,19468.0,1042068400.0,19468.0,2011-06-23,-0.01934313923030425
19776.0,19068.0,19689.0,19154.0,1342936700.0,19154.0,2011-06-24,-0.04692242623277106
19368.0,19022.0,19033.0,19297.0,836090200.0,19297.0,2011-06-27,-0.020108668054638703
19558.0,19088.0,19360.0,19455.0,1083428800.0,19455.0,2011-06-28,-0.032185852154014524
20030.0,19581.0,19596.0,19865.0,1226682500.0,19865.0,2011-06-29,-0.007444788647946438
20187.0,19807.0,19956.0,20187.0,1004989200.0,20187.0,2011-06-30,0.03693240189028149
20560.0,20103.0,20220.0,20517.0,1227954400.0,20517.0,2011-07-01,0.07116007100344575
20534.0,20421.0,20501.0,20476.0,621533100.0,20476.0,2011-07-04,0.061097579934704875
20477.0,20217.0,20411.0,20278.0,670796000.0,20278.0,2011-07-05,0.042302749935749166
20229.0,19686.0,20222.0,19783.0,1175949900.0,19783.0,2011-07-06,-0.004127863075761389
20084.0,19698.0,19913.0,19736.0,1193952600.0,19736.0,2011-07-07,-0.022341110615742805
19851.0,18969.0,19851.0,19050.0,1490397400.0,19050.0,2011-07-08,-0.07150168153238777
18977.0,18117.0,18812.0,18295.0,1524665600.0,18295.0,2011-07-11,-0.10651494432506349
18552.0,17410.0,17941.0,18511.0,1917475400.0,18511.0,2011-07-12,-0.08713877108196075
18976.0,18422.0,18451.0,18843.0,1502092800.0,18843.0,2011-07-13,-0.04751554364858717
18960.0,18531.0,18649.0,18640.0,1159452500.0,18640.0,2011-07-14,-0.05553303607620592
18720.0,18360.0,18529.0,18450.0,959757100.0,18450.0,2011-07-15,-0.031496062992125984
18397.0,17839.0,18241.0,17886.0,1095041100.0,17886.0,2011-07-18,-0.02235583492757584
18384.0,17968.0,18003.0,18229.0,990347300.0,18229.0,2011-07-19,-0.015234185079142131
18784.0,18280.0,18396.0,18784.0,1105572300.0,18784.0,2011-07-20,-0.0031311362309610997
19547.0,18450.0,18855.0,19491.0,1998091200.0,19491.0,2011-07-21,0.04565450643776824
19922.0,19382.0,19744.0,19461.0,1579455400.0,19461.0,2011-07-22,0.05479674796747967
19304.0,18908.0,19236.0,18979.0,1239397700.0,18979.0,2011-07-25,0.061109247456110925
19216.0,18819.0,19128.0,19030.0,1196420500.0,19030.0,2011-07-26,0.04394097317461188
18894.0,18317.0,18894.0,18494.0,1119723100.0,18494.0,2011-07-27,-0.015438671209540034
18579.0,18119.0,18228.0,18558.0,1270753800.0,18558.0,2011-07-28,-0.047868246883176854
18583.0,18107.0,18306.0,18434.0,1017485400.0,18434.0,2011-07-29,-0.052772211088844355
18796.0,17691.0,18742.0,17720.0,1412261900.0,17720.0,2011-08-01,-0.06633647715896517
17695.0,17231.0,17492.0,17273.0,1349600000.0,17273.0,2011-08-02,-0.09232790331056227
17515.0,16817.0,17035.0,17006.0,1600971600.0,17006.0,2011-08-03,-0.08045852708986699
17322.0,16128.0,17314.0,16128.0,1131387300.0,16128.0,2011-08-04,-0.1309408341416101
16568.0,15473.0,15608.0,16016.0,1941156100.0,16016.0,2011-08-05,-0.1311706629055007
16799.0,15521.0,15991.0,15640.0,1821313800.0,15640.0,2011-08-08,-0.11738148984198646
16072.0,15133.0,15662.0,15721.0,1970946600.0,15721.0,2011-08-09,-0.08985121287558617
16201.0,14676.0,16134.0,14676.0,1792721500.0,14676.0,2011-08-10,-0.1370104668940374
15381.0,14199.0,15065.0,15277.0,1759176100.0,15277.0,2011-08-11,-0.052765376984126984
